USGS_ID ,priority,qty,val,entry_datetime
1000000002,medium,76,165.73,2017-03-06 13:37:06
1031001001,medium,41,293.1,2017-03-28 19:20:01
1203001053,high,32,674.7,2017-06-30 09:43:49
1245001042,none,84,293.21,2017-01-28 10:33:09
1238000001,low,5,666.98,2017-02-24 00:23:56
1366000003,none,27,768.59,2017-04-12 05:08:39
1159001018,none,85,90.92,2017-03-14 15:56:43
1245001041,high,17,674.42,2017-01-31 21:16:16
1245001054,low,61,505.37,2017-04-11 20:21:24
1421000003,none,8,362.57,2017-06-28 13:51:26
1243001001,none,15,516.94,2017-03-14 22:47:05
1037001006,medium,61,220.85,2017-03-20 15:47:37
1203001008,none,91,857.74,2017-01-19 05:49:17
1246000001,high,27,37.76,2017-07-17 15:43:09
1245001054,high,97,391.11,2017-02-14 11:09:26
1380000001,none,61,612.45,2017-02-27 03:21:18
1245001039,none,13,284.71,2017-04-02 08:18:41
1216000002,high,15,964.88,2017-04-26 21:09:52
1410000003,none,92,883.22,2017-07-10 08:24:52
1074001001,medium,43,77.25,2017-04-06 09:14:09
1245001032,low,19,825.73,2017-02-11 09:16:27
1203001002,medium,8,217.95,2017-01-12 21:46:11
1245001028,low,86,766.38,2017-06-26 16:09:43
1159001023,none,64,666.54,2017-07-23 00:42:39
1159001031,none,88,761.24,2017-02-06 05:48:36
1203001008,low,31,324.7,2017-05-18 07:33:01
1207001005,low,87,18.29,2017-07-22 17:51:45
1195001003,medium,73,121.54,2017-02-26 12:23:12
1031001014,medium,72,914.7,2017-06-05 01:38:14
1238000003,medium,16,944.9,2017-06-24 03:41:50
1243001002,none,92,279.05,2017-03-05 07:05:54
1207001002,none,99,360.24,2017-02-21 00:41:59
1377000002,medium,23,271.26,2017-05-05 19:11:26
1132000001,high,21,203.9,2017-05-01 20:05:32
1245001015,low,84,559.58,2017-03-31 14:35:34
1021001001,none,29,303.8,2017-02-26 22:41:45
1159001017,high,71,161.59,2017-02-13 01:30:29
1074001007,medium,73,0.81,2017-05-05 23:34:45
1245001009,medium,25,514.55,2017-02-21 21:56:18
3007000002,high,2,700.16,2017-01-23 15:16:59
1491001005,low,78,385.95,2017-03-20 19:48:08
3007000001,medium,64,497.09,2017-06-16 18:16:24
1155000004,high,17,125.35,2017-01-09 18:43:56
1203001032,low,64,244.27,2017-06-27 12:37:31
1203001018,medium,0,395.84,2017-05-12 06:46:25
1159001007,medium,91,26.9,2017-06-10 20:57:26
1037001003,medium,53,465.59,2017-05-11 03:16:23
1031001015,high,4,53.95,2017-01-17 03:26:34
1031001002,high,89,923.69,2017-02-22 00:20:01
1037001004,none,94,243.21,2017-06-12 06:58:15
1243001008,high,97,137.41,2017-03-09 02:51:31
1203001033,high,64,565.03,2017-05-31 06:40:21
1366000002,none,98,495.34,2017-07-25 11:18:49
1159001004,high,95,893.11,2017-07-01 14:12:27
1273000001,high,63,310.83,2017-05-06 02:53:44
1021001003,medium,89,713.9,2017-07-02 07:49:47
1238000002,high,67,343.65,2017-02-05 00:15:26
1159001014,medium,7,923.33,2017-04-30 12:08:35
1245001005,medium,85,600.2,2017-02-25 03:49:48
1031001006,none,70,641.23,2017-05-30 07:27:51
1037001005,medium,36,201.87,2017-04-28 01:56:58
1203001060,low,94,95.8,2017-06-10 15:58:29
1203001058,high,0,835.09,2017-07-12 10:58:06
1127000001,low,53,355.72,2017-02-24 02:15:51
1180000001,none,41,532.79,2017-02-23 05:52:52
1037001004,none,94,347.04,2017-02-17 10:34:55
1195001011,high,76,841.31,2017-04-29 20:28:27
1245001032,none,69,510.83,2017-07-21 22:14:54
1458000001,high,47,560.39,2017-03-24 03:55:20
1245001053,none,87,626.65,2017-07-12 06:40:54
1245001001,medium,64,561.26,2017-06-08 23:33:34
1022000001,high,55,362.68,2017-07-01 21:56:53
1159001025,none,68,867.57,2017-01-13 04:11:10
1074001012,high,16,845.28,2017-04-28 00:19:17
1245001046,medium,76,477.66,2017-03-28 16:59:24
1203001059,low,81,627.74,2017-04-21 00:40:39
1203001038,low,72,845.77,2017-01-28 21:25:21
1031001006,medium,46,757,2017-02-17 05:11:55
1203001014,medium,57,259.73,2017-07-08 13:10:57
1079000002,high,48,374.39,2017-04-02 17:37:41
1074001003,none,95,291.76,2017-05-31 07:01:24
1000000007,low,60,925.25,2017-04-03 04:55:03
1203001061,none,85,485.23,2017-02-10 15:03:07
1050000003,high,10,479.48,2017-07-06 03:21:16
1380000001,high,67,869.11,2017-01-15 01:37:38
1061000001,none,85,519.45,2017-02-02 12:31:34
1495000004,high,34,877.92,2017-03-27 07:28:00
1195001004,medium,54,908.42,2017-06-11 02:18:14
1181000001,low,22,651.09,2017-04-26 00:57:56
1139000001,none,64,948.69,2017-03-17 05:43:59
1238000003,medium,35,768.7,2017-03-01 02:42:27
1079000002,high,66,900.22,2017-01-12 08:49:27
1458000001,medium,89,395.71,2017-06-06 20:18:46
1131000002,none,64,807.94,2017-05-03 15:39:46
1195001009,none,36,20.73,2017-01-23 13:15:47
1245001019,medium,47,108.03,2017-07-21 13:13:04
4053000001,high,55,38.5,2017-05-28 19:42:16
1203001020,medium,28,784.4,2017-01-01 09:17:26
1245001010,low,82,812.8,2017-02-01 11:10:50
1207001003,high,94,248.28,2017-02-05 06:30:50
1203001035,medium,26,67.55,2017-07-23 18:06:41
1159001002,none,95,192.29,2017-05-09 18:12:09
1001000003,medium,2,907.22,2017-04-01 06:08:39
1281000003,none,65,4.88,2017-03-29 20:00:36
1077001001,none,60,517.43,2017-07-21 07:08:48
1203001051,low,72,791.19,2017-03-26 15:08:48
1238000003,low,52,996.33,2017-01-04 00:13:59
1245001045,high,20,906.79,2017-05-24 15:46:29
1245001040,low,30,308.52,2017-06-17 20:15:32
1074001004,high,45,449.87,2017-05-29 17:43:53
1214000001,high,27,262.66,2017-05-27 04:56:05
1061000002,low,4,314.05,2017-05-06 08:26:43
1037001001,medium,0,49.77,2017-07-28 11:18:10
1159001026,high,60,29.86,2017-05-31 00:47:33
1491001006,medium,24,681.19,2017-03-25 22:17:08
1410000002,low,80,757.47,2017-01-02 14:12:51
1203001011,none,60,589.34,2017-02-18 14:59:03
1203001056,medium,82,121.4,2017-01-09 05:55:01
1203001024,medium,14,497.66,2017-03-30 16:28:39
1203001020,low,49,634.03,2017-03-12 19:41:45
1207001002,high,37,641.13,2017-01-27 12:58:25
1195001002,high,96,550.09,2017-05-07 12:18:56
1410000003,high,76,782.97,2017-04-01 20:37:04
1043000001,low,58,893,2017-01-28 08:40:20
1107000001,high,15,124.24,2017-03-28 09:41:51
1243001009,high,64,514.76,2017-06-14 02:49:45
1159001011,none,87,432.18,2017-05-17 16:55:14
1077001004,high,60,271.31,2017-05-31 00:29:16
1245001038,medium,65,863.55,2017-04-11 06:30:08
1021001003,high,49,384.94,2017-03-11 11:27:16
1159001030,low,14,133.22,2017-01-31 22:34:14
1074001012,none,86,135.06,2017-06-15 15:43:09
1074001011,none,99,214.31,2017-04-16 04:41:01
1245001007,low,92,579.92,2017-07-10 05:01:21
1421000002,low,5,359.27,2017-03-19 14:41:48
1245001040,none,69,764.73,2017-04-23 15:24:38
1037001008,none,82,353.87,2017-06-25 07:14:07
1245001048,high,52,659.57,2017-05-28 09:27:46
1179000001,none,91,601.1,2017-06-27 22:50:00
1203001007,low,7,952.4,2017-07-21 04:31:01
1203001039,low,67,268.07,2017-05-15 10:55:18
1161000001,low,49,294.13,2017-02-03 10:38:23
1195001009,none,22,527.87,2017-06-07 19:41:26
1155000004,low,98,675.78,2017-05-31 15:57:47
1245001014,medium,3,787.51,2017-01-03 05:35:53
1034000002,high,85,467.92,2017-03-22 06:34:10
1238000002,none,79,247.31,2017-01-16 09:17:15
1021001004,low,95,896.03,2017-06-03 02:44:39
1159001004,high,80,113.92,2017-05-09 22:53:18
1448000002,high,87,299.76,2017-05-04 17:53:15
1159001002,low,19,879.84,2017-07-09 07:25:55
1207001009,none,73,195.63,2017-03-26 11:00:18
1384001001,none,14,94.15,2017-02-22 18:14:25
1245001019,medium,82,992.23,2017-02-22 11:46:34
1448000001,none,48,259.78,2017-02-06 20:46:35
1203001020,medium,22,782.51,2017-03-10 07:21:35
1000000004,none,99,888.04,2017-07-01 16:24:49
1491001003,none,22,854.13,2017-06-24 06:08:44
1132000001,low,60,784.85,2017-01-01 11:40:28
1139000001,low,45,131.2,2017-07-27 23:04:12
1021001003,none,69,926.76,2017-05-26 16:22:52
1159001030,high,73,929.52,2017-06-12 19:35:40
1203001062,none,18,286.98,2017-06-09 08:49:04
1031001001,high,65,42.13,2017-03-14 09:22:36
1044000001,none,23,46.6,2017-04-14 08:41:57
1243001006,none,7,146.04,2017-03-31 00:27:48
1245001026,high,87,879.81,2017-02-17 22:58:16
1064000001,medium,50,57.54,2017-03-20 13:38:09
1159001033,high,14,780.89,2017-01-10 23:49:35
1021001003,medium,54,595.94,2017-02-05 00:09:25
1021001001,low,27,887.11,2017-05-24 20:22:06
1203001038,none,55,985.11,2017-07-01 21:46:07
1245001022,medium,55,323.11,2017-06-03 15:29:52
1203001021,low,30,973.62,2017-01-30 05:05:51
1195001009,medium,88,906.13,2017-01-04 21:20:06
1353001007,high,21,380.29,2017-03-28 23:32:58
1245001029,none,71,198.55,2017-02-10 04:06:19
1349000001,none,81,179.13,2017-02-04 16:14:26
1203001049,medium,30,434.75,2017-07-30 13:53:38
1074001010,none,8,224.57,2017-05-01 02:52:54
1203001019,none,4,732.02,2017-07-11 11:05:02
1496000002,high,65,252.19,2017-04-05 03:27:55
1245001011,low,45,700.12,2017-07-26 03:13:44
1074001011,medium,15,960.66,2017-04-18 04:53:42
1159001010,low,92,892.99,2017-07-26 05:51:39
1009000002,none,22,189.5,2017-07-07 00:52:37
1203001050,high,21,21.7,2017-01-06 23:55:45
1204000002,none,72,779.01,2017-05-14 23:44:51
1074001005,medium,95,393.28,2017-04-05 05:08:49
1245001015,medium,67,80.13,2017-01-29 13:56:36
1159001016,high,10,670.6,2017-07-11 13:20:34
1159001018,none,62,317.54,2017-02-14 02:25:18
1203001012,low,39,850.88,2017-05-29 13:00:59
1245001038,high,41,131.27,2017-05-31 12:00:45
1410000003,low,8,600.56,2017-01-21 20:10:44
1203001054,low,66,535.92,2017-06-22 15:01:58
1245001007,none,19,421.16,2017-04-17 00:14:59
1132000001,high,87,585.83,2017-04-09 15:35:58
1245001030,high,51,169.97,2017-01-02 23:36:36
1195001001,medium,13,980.74,2017-05-07 06:15:52
1203001045,medium,84,168.72,2017-01-29 06:30:14
1159001011,low,33,646.58,2017-05-09 08:44:14
1243001005,low,11,682.36,2017-07-21 06:17:33
1159001027,low,12,769.83,2017-04-19 04:47:48
1245001029,none,93,3.2,2017-01-15 22:50:31
1074001014,medium,68,887.63,2017-04-13 09:15:13
1365000001,low,37,424.85,2017-07-20 14:03:15
1203001047,high,38,882.51,2017-02-28 01:48:04
1037001006,low,97,76.78,2017-06-18 13:09:03
1495000003,high,71,542.32,2017-05-05 13:41:35
1074001012,low,38,376.98,2017-03-01 14:46:47
1496000003,medium,58,118.15,2017-05-03 21:43:05
1245001031,high,93,305.5,2017-03-07 09:41:15
1074001010,medium,37,510.76,2017-03-03 12:31:49
1201000004,none,28,779.21,2017-06-17 11:52:44
1180000001,high,16,449.89,2017-01-08 13:00:27
1203001059,low,6,713.4,2017-01-03 00:12:21
1491001005,medium,5,913.43,2017-04-04 13:27:36
1216000003,high,72,45.96,2017-02-25 03:55:09
1195001009,high,3,979.16,2017-07-22 01:13:29
1496000003,medium,39,778.55,2017-04-16 18:46:48
1203001040,medium,16,201.14,2017-02-11 16:10:53
1405001001,low,59,970.39,2017-06-07 14:34:17
1491001007,medium,51,662.99,2017-01-28 23:16:09
1077001004,medium,68,254.52,2017-02-26 13:16:38
1203001058,high,25,362.42,2017-01-01 13:25:10
1203001039,medium,35,717.35,2017-03-06 02:09:21
1181000003,high,6,209.84,2017-02-19 08:29:50
1453000001,none,65,470.68,2017-05-13 20:47:42
1203001049,none,76,725.2,2017-01-03 09:26:19
1000000001,medium,62,941.35,2017-04-02 12:35:36
1245001056,low,39,584.48,2017-02-18 02:26:12
1281000002,high,84,178.81,2017-01-05 07:42:07
1159001022,low,67,708.69,2017-05-29 05:29:39
1203001047,high,97,538.59,2017-02-04 21:52:59
1074001010,high,23,72.16,2017-01-20 01:56:47
1203001063,medium,89,526.06,2017-01-23 00:00:11
1421000003,low,47,589.28,2017-03-17 21:22:27
1159001016,low,56,1.44,2017-03-11 07:47:19
1034000002,medium,36,972.57,2017-07-05 06:57:11
1238000003,medium,4,833.55,2017-05-24 19:16:21
1203001043,low,46,86.33,2017-05-20 08:33:49
1195001005,none,51,194.11,2017-03-04 16:45:44
1203001001,medium,34,425.17,2017-02-23 03:38:27
1491001004,medium,25,774.64,2017-02-24 20:58:21
1245001016,medium,26,923.16,2017-05-27 14:34:03
1159001008,none,48,136.15,2017-01-19 10:07:52
1064000001,none,44,213.19,2017-02-21 05:10:13
1243001005,high,0,296.49,2017-06-03 01:37:11
1203001014,low,26,808.6,2017-07-21 09:18:49
1378000001,low,42,237.34,2017-01-14 22:36:50
1079000003,low,6,210.05,2017-02-17 09:43:22
1050000001,high,21,959.81,2017-02-20 21:34:20
1353001002,medium,36,912.49,2017-07-20 12:29:41
1131000001,low,91,517.94,2017-07-02 01:44:38
1159001009,high,92,978.98,2017-02-09 05:05:55
1159001003,medium,56,619.8,2017-03-02 10:42:57
1037001001,medium,72,418.6,2017-04-16 01:17:39
1021001004,medium,75,294.51,2017-01-29 20:04:10
1031001001,none,25,884.36,2017-03-28 05:27:25
1203001015,medium,94,176.85,2017-01-19 04:45:09
1034000001,none,75,454.82,2017-07-05 02:43:43
1207001009,low,6,707.61,2017-04-30 16:17:46
1022000002,none,47,384.4,2017-01-10 00:03:49
1074001008,high,32,323.09,2017-07-21 13:27:03
1074001012,high,21,780.37,2017-05-16 21:05:49
1496000001,low,57,29.17,2017-06-16 12:39:11
1353001008,low,50,313.64,2017-06-24 18:16:28
1159001003,none,62,277.47,2017-04-06 09:08:22
1246000001,low,77,281.96,2017-06-29 02:31:39
1405001002,medium,40,697.91,2017-01-17 10:05:44
1410000003,medium,69,497.56,2017-02-17 01:16:52
1491001005,high,36,644.87,2017-03-03 08:03:54
1203001057,high,41,180.94,2017-02-15 07:24:54
1245001038,low,71,979.73,2017-03-25 18:14:30
1203001026,low,84,22.28,2017-01-16 07:02:43
1195001006,high,71,272.02,2017-04-06 21:36:02
1181000003,medium,63,190.68,2017-01-26 15:36:20
1069000001,none,24,908.94,2017-07-06 01:47:04
1243001003,low,52,969.92,2017-05-10 03:26:30
1245001055,high,27,801.44,2017-03-05 05:47:05
1074001010,low,61,938.23,2017-06-06 19:46:30
1203001015,medium,29,469.14,2017-04-12 18:16:32
1021001003,high,46,215.6,2017-03-28 08:57:49
1159001018,medium,11,873.84,2017-04-23 08:33:17
1203001010,low,75,215.38,2017-02-06 08:24:13
1203001006,low,70,426.52,2017-06-15 13:14:32
1467000001,high,40,231.99,2017-07-12 10:29:54
1077001004,medium,91,770.16,2017-02-22 01:11:33
1069000002,none,85,249.04,2017-04-27 14:08:03
1496000002,medium,29,565.78,2017-06-09 02:41:18
1245001031,high,30,478.66,2017-01-04 09:50:27
1245001037,low,64,851.54,2017-01-04 03:21:47
1203001021,high,38,647.14,2017-03-28 18:17:45
1159001006,low,85,156.42,2017-02-02 00:18:00
1216000003,low,22,293.1,2017-01-20 18:33:04
1159001007,medium,78,386.43,2017-07-15 20:45:13
1203001055,low,89,515.58,2017-02-20 04:23:44
1203001012,low,69,896.2,2017-07-03 21:23:18
1245001050,medium,52,788.17,2017-06-13 12:49:04
1245001042,high,33,411.57,2017-07-18 13:09:06
1351000001,high,29,564.64,2017-02-17 12:02:05
1245001024,low,88,598.83,2017-03-30 21:23:25
1203001005,none,35,956.75,2017-02-28 14:20:36
1233000001,none,85,817.71,2017-01-08 22:21:15
1203001060,medium,19,652.94,2017-04-16 12:39:35
1243001001,none,8,574.15,2017-04-30 13:04:32
1203001016,low,50,306.07,2017-05-17 17:25:24
1031001014,high,72,488.94,2017-04-06 18:09:06
1495000002,medium,89,360.07,2017-05-23 10:30:30
1491001004,low,77,279.13,2017-06-08 19:34:21
1022000001,medium,41,713.15,2017-07-20 22:13:29
1074001012,medium,0,449.41,2017-06-22 18:30:10
1203001023,low,15,463.05,2017-04-22 23:47:35
1203001012,high,7,98.24,2017-06-24 11:12:54
1245001020,none,5,275.87,2017-05-25 09:59:55
1243001006,low,97,954.5,2017-06-15 17:17:36
1180000001,high,59,131.83,2017-04-07 13:04:35
1159001030,high,37,53.19,2017-01-15 10:06:24
1181000002,low,62,817.48,2017-02-19 15:26:25
1001000001,none,78,439.5,2017-05-14 15:15:37
1031001001,low,67,627.28,2017-01-10 16:02:58
1159001021,high,26,163.64,2017-05-23 04:07:23
1195001008,low,85,171.25,2017-04-20 04:08:52
1243001004,none,49,719.99,2017-06-17 22:11:37
1243001005,none,20,623.21,2017-06-18 16:58:47
1159001002,none,11,352.18,2017-03-20 06:40:32
1243001007,none,33,989.02,2017-02-25 19:48:36
1159001021,none,48,37.3,2017-04-25 21:19:23
1297000002,none,3,376.25,2017-01-01 22:53:19
1079000003,none,38,866.62,2017-05-17 06:07:42
1245001040,high,87,538.8,2017-04-14 04:16:11
1365000001,none,53,926.87,2017-01-12 16:26:51
1203001010,none,37,691.93,2017-06-06 03:00:10
1243001003,high,96,167.94,2017-02-04 04:34:16
1000000001,medium,56,222.98,2017-01-12 12:23:34
1207001001,low,37,439.45,2017-06-01 20:08:56
1159001030,low,76,263.19,2017-07-12 13:00:49
1380000001,high,51,517.88,2017-04-03 10:54:36
1031001003,high,16,513.3,2017-04-17 09:46:00
1245001034,medium,71,780.01,2017-06-26 00:57:41
1159001013,high,92,73.47,2017-06-03 17:55:39
1245001055,medium,27,894.91,2017-05-01 19:01:30
1159001008,high,60,885.71,2017-04-13 05:35:29
1207001001,none,27,843.39,2017-05-07 15:57:28
1064000002,medium,51,621.4,2017-02-05 01:50:33
1203001004,none,37,302.4,2017-06-19 23:08:19
1203001030,medium,28,27.91,2017-06-15 06:37:22
1139000001,low,38,883.19,2017-03-21 07:08:17
1245001054,high,34,667.08,2017-06-25 12:01:31
1031001009,low,83,31.1,2017-06-04 03:07:19
1245001037,none,98,538.08,2017-04-10 19:09:53
1031001004,medium,34,371.12,2017-05-18 11:47:04
1203001050,medium,6,286.58,2017-05-28 20:38:17
1037001008,none,38,192.53,2017-07-21 18:07:02
1195001005,high,36,811.78,2017-06-10 15:03:59
1378000002,low,33,743.38,2017-02-20 03:29:36
1021001003,high,0,281.65,2017-03-10 02:06:20
1195001012,none,70,578.63,2017-02-09 13:33:17
1102000001,high,26,678.39,2017-05-13 04:51:00
1203001026,none,38,282.75,2017-02-12 11:42:35
1031001011,low,94,297.99,2017-04-09 15:11:25
1353001002,low,33,888.07,2017-01-31 02:04:35
1195001004,none,1,202.21,2017-07-03 04:38:49
1159001018,none,22,454.92,2017-02-13 20:50:36
1405001001,low,42,933.88,2017-05-29 22:22:25
1021001002,low,49,334.78,2017-04-24 10:41:09
1203001042,low,90,197.81,2017-03-13 12:38:58
1245001054,none,78,884.48,2017-01-10 14:30:27
1159001006,high,51,106.75,2017-03-18 00:51:22
1245001043,medium,43,607.85,2017-06-05 06:32:01
1044000002,high,5,270.26,2017-03-08 12:15:43
1074001010,high,55,317.76,2017-01-13 09:40:31
1159001021,high,85,510.15,2017-01-10 14:43:32
1009000001,high,0,920.95,2017-06-09 16:44:22
1077001004,none,61,163.71,2017-01-12 10:21:13
1074001002,medium,38,63.79,2017-02-13 14:41:13
1259000001,low,70,163.82,2017-04-04 17:26:36
1077001005,medium,54,987.59,2017-03-23 20:29:38
1021001001,medium,3,766.6,2017-01-14 06:51:42
1159001012,medium,47,387.2,2017-01-24 02:08:11
1207001008,high,28,608.3,2017-02-11 22:34:24
1037001003,none,37,400.04,2017-06-06 20:48:02
1195001005,low,57,847.42,2017-04-10 11:12:41
1380000001,high,7,785.37,2017-05-16 23:53:04
1377000001,low,65,374.7,2017-01-18 02:24:51
1201000003,none,96,149.17,2017-04-27 00:31:26
1353001006,low,75,199.63,2017-04-15 11:05:17
1297000001,medium,37,682.13,2017-07-13 05:40:17
1037001002,none,47,418.16,2017-07-14 10:32:33
1201000001,low,4,805.79,2017-03-31 11:47:12
1214000002,medium,3,58.41,2017-01-25 01:55:10
1159001001,none,25,294.9,2017-02-13 22:03:49
1245001055,high,3,797.72,2017-04-04 10:23:59
1069000002,high,82,10.56,2017-07-01 13:56:18
1022000002,medium,13,204.04,2017-05-06 16:47:40
1214000001,medium,21,10.49,2017-05-08 08:30:35
1245001032,high,94,77.63,2017-02-01 11:36:43
1034000002,low,24,888.14,2017-02-14 15:26:37
1155000004,none,49,397.33,2017-07-19 10:24:02
1203001050,low,91,575.74,2017-04-06 11:26:30
1077001004,low,99,888.78,2017-05-10 10:12:14
1245001011,high,5,574.98,2017-01-15 06:24:00
1204000002,low,33,4.11,2017-03-03 17:07:00
1245001037,low,27,837.62,2017-07-28 13:58:01
1203001017,none,45,102.82,2017-01-17 03:33:21
1203001057,low,87,655.15,2017-05-13 20:37:23
1245001001,high,37,297.27,2017-01-01 14:17:56
1203001060,medium,67,136.85,2017-05-29 04:30:08
1351000001,high,79,224.14,2017-02-04 18:54:03
1245001016,none,48,785.59,2017-01-31 22:19:43
1031001008,none,55,702.25,2017-03-15 20:58:25
1074001011,low,60,42.83,2017-06-20 02:18:03
1044000002,high,62,249.49,2017-02-15 12:04:48
1159001015,high,19,805.17,2017-07-14 19:54:57
1245001013,high,30,829.43,2017-02-28 04:51:19
1203001060,none,45,838.94,2017-02-28 23:13:32
1079000001,none,57,792.21,2017-05-07 14:41:06
1074001006,high,67,669.9,2017-07-08 17:18:21
1405001001,none,59,259.59,2017-05-02 15:55:06
1453000001,low,40,405.66,2017-06-11 13:28:33
1491001001,high,8,800.23,2017-01-20 00:40:20
1031001005,high,73,668.91,2017-04-04 16:05:36
1245001048,low,7,878.64,2017-06-12 15:39:23
1074001006,none,43,322.33,2017-06-17 04:03:52
1204000002,low,8,12.99,2017-06-16 22:39:18
1102000001,high,29,559.11,2017-06-07 10:57:29
1203001041,none,71,127.59,2017-02-24 14:08:53
1155000003,none,88,221.97,2017-04-24 05:52:19
1245001010,high,31,624.3,2017-01-12 05:02:29
1245001026,none,4,110.49,2017-06-21 16:16:24
1410000003,low,81,459.49,2017-07-09 16:14:25
1203001026,none,94,840.42,2017-01-30 00:22:57
1031001003,high,58,59.22,2017-02-04 13:33:29
1159001032,low,22,596.65,2017-06-13 15:48:53
1044000001,high,83,862.79,2017-06-08 09:27:07
1155000004,low,50,192.73,2017-03-10 17:50:10
1214000002,low,32,818.64,2017-04-28 16:20:18
1233000001,high,85,183.05,2017-04-12 06:39:08
1050000004,low,66,368.74,2017-01-25 13:38:35
1131000001,high,94,379.94,2017-04-10 13:54:08
1159001009,low,72,343.66,2017-01-27 14:44:49
1346000001,none,0,457.04,2017-07-29 10:48:50
1454000001,none,7,749.21,2017-04-29 21:07:18
1203001005,high,21,241.24,2017-01-09 13:43:39
1203001023,medium,83,632,2017-03-31 04:00:41
1214000002,low,49,244.56,2017-05-24 14:12:27
1178000001,low,3,454.45,2017-05-10 13:01:44
1203001025,medium,85,646.91,2017-06-04 14:14:23
1031001014,high,68,114.35,2017-02-27 15:48:58
1203001030,high,45,734.98,2017-07-07 18:35:34
1203001037,low,84,308.21,2017-05-18 12:04:59
1181000002,medium,99,658.24,2017-04-29 04:59:49
1467000001,medium,64,37.75,2017-03-09 01:34:38
1245001014,high,11,815.83,2017-04-22 02:32:35
1245001046,medium,63,451.98,2017-06-30 12:32:22
1421000002,high,22,865.05,2017-04-01 03:38:26
1074001007,none,91,17.58,2017-04-04 22:54:06
1245001003,medium,50,662.35,2017-01-02 11:58:11
3007000001,high,2,722.52,2017-02-18 23:18:17
1245001036,low,68,298.51,2017-02-26 00:54:56
1245001016,high,36,870.83,2017-05-08 01:55:10
1207001001,medium,5,558.14,2017-02-17 16:23:19
1079000002,medium,77,349.31,2017-04-26 13:13:33
1195001001,high,56,827.08,2017-07-17 22:36:57
1203001058,high,92,520.5,2017-03-20 04:15:16
1218000001,high,80,607.37,2017-01-28 02:51:47
1366000003,low,74,420.88,2017-02-06 19:16:26
1064000001,low,6,560.67,2017-06-24 10:42:10
1009000001,medium,73,845.74,2017-07-05 10:53:22
1159001014,high,48,124.49,2017-02-10 15:21:21
1031001011,high,69,793.77,2017-07-10 21:45:34
1458000002,none,0,565.05,2017-01-31 17:49:24
1245001029,high,18,465.46,2017-02-12 08:44:22
1159001005,none,61,689.58,2017-07-14 07:04:08
1069000002,none,39,573.16,2017-04-08 04:19:40
1061000002,none,68,414.41,2017-07-25 12:28:23
1069000002,high,99,258,2017-05-15 00:12:15
1159001009,none,68,157.52,2017-02-25 05:19:38
1203001026,high,22,701.33,2017-05-26 05:16:05
1203001045,low,29,437.2,2017-06-07 21:53:07
1201000004,medium,93,107.82,2017-01-22 02:46:10
1034000001,medium,24,753.97,2017-02-08 20:08:45
1243001008,medium,15,526.51,2017-02-14 01:48:34
1245001016,low,13,893.02,2017-04-10 07:25:28
1245001034,low,31,862.29,2017-03-03 18:24:18
1021001004,low,99,111.12,2017-05-10 17:17:34
1245001055,high,2,532.28,2017-02-16 21:26:03
1195001010,medium,63,568.13,2017-05-23 15:29:14
1203001014,low,96,345.56,2017-07-05 22:18:13
1159001019,high,89,872.47,2017-01-16 06:48:57
1405001001,high,42,648.17,2017-02-03 02:47:14
1207001009,none,82,247.3,2017-07-28 20:05:32
1203001042,high,43,789.25,2017-07-29 01:01:36
1079000003,low,94,804.54,2017-05-05 04:27:39
1000000004,medium,84,983.84,2017-04-02 23:18:36
1245001001,low,19,293.93,2017-04-22 19:27:04
1491001003,low,7,118.23,2017-04-04 22:43:15
1034000002,low,50,790.09,2017-03-22 16:25:09
1245001044,high,22,754.7,2017-02-21 06:13:18
1207001009,high,51,570.75,2017-02-13 18:48:38
1245001022,none,64,623.71,2017-07-14 17:34:48
1245001027,low,40,910.99,2017-04-29 13:06:53
1159001015,low,88,764.1,2017-05-26 14:04:12
1127000001,high,71,859.7,2017-05-01 11:56:27
1378000001,medium,51,340.35,2017-07-08 01:27:24
1273000001,high,8,316.75,2017-03-13 06:21:24
1245001030,none,36,181.76,2017-04-08 13:43:07
1074001001,high,12,420.46,2017-07-17 19:34:08
1491001007,low,63,580.83,2017-04-19 18:43:30
1022000003,high,49,991.66,2017-05-24 18:03:48
1195001008,high,11,820.4,2017-04-07 20:07:45
1297000001,low,46,427.94,2017-01-26 21:25:51
1037001001,low,49,642.1,2017-07-11 20:34:09
1131000001,none,10,484.89,2017-06-05 16:30:54
1281000003,medium,7,78.27,2017-03-05 20:17:04
1353001008,high,38,962.99,2017-01-10 21:21:09
1203001005,high,80,215.85,2017-06-23 13:36:03
1245001040,low,89,328.89,2017-01-04 23:18:20
1366000003,none,92,602.25,2017-02-09 11:05:48
1131000002,none,12,166.61,2017-05-21 16:12:28
1458000002,low,38,933.78,2017-07-03 22:09:26
1207001007,low,64,792.42,2017-01-10 00:44:37
1031001013,high,57,215.2,2017-01-07 08:39:39
1216000001,low,66,601.57,2017-05-09 07:41:48
1495000001,high,9,308.99,2017-03-16 16:05:07
1000000002,medium,15,516.41,2017-03-22 14:01:19
1458000001,medium,75,360.34,2017-07-18 16:48:49
1214000001,none,11,542.28,2017-03-15 17:27:12
1203001016,low,30,664.77,2017-04-20 08:24:08
1380000002,low,82,705.59,2017-02-03 20:47:22
1353001003,none,64,790.42,2017-05-26 09:14:35
1245001054,none,69,62.3,2017-07-19 09:33:12
